Country,Country_Code,Year,adult_literacy_rate,youth_literacy_male,youth_literacy_female,Region,illiteracy_rate,literacy_rate,gdp_per_capita,world_region,avg_years_schooling,Illiteracy_%,Literacy_Gender_Gap,GDP_per_Schooling_Year,Education_Index,Youth_Literacy_Average,Literacy_Growth_Rate
Guatemala,GTM,1994.0,64.21,81.72,70.72,North America,35.79,64.21,8018.28,North America,3.81328678151149,35.79,11.0,2102.7214734743234,34.011643390755744,76.22,0.0
Guatemala,GTM,2000.0,78.6647677888707,87.7,76.3,North America,21.323384163270195,78.67661578438866,8770.404,North America,4.35,21.323384163270195,11.400000000000006,2016.1848275862071,41.51330789219433,82.0,14.466615784388665
Guatemala,GTM,2002.0,69.1,86.38,78.39,North America,30.900002,69.1,8901.536,North America,3.81328678151149,30.900002,7.989999999999995,2334.347378004352,36.456643390755744,82.38499999999999,-9.576615784388665
Guatemala,GTM,2006.0,78.6647677888707,91.4,84.8,North America,21.323384163270195,78.67661578438866,9386.001,North America,3.81328678151149,21.323384163270195,6.6000000000000085,2461.39394642635,41.244951282950076,88.1,9.576615784388665
Guatemala,GTM,2012.0,78.26,95.47,91.94,North America,21.739998,78.26,10126.828,North America,3.81328678151149,21.739998,3.530000000000001,2655.669132754286,41.03664339075575,93.705,-0.41661578438865376
Guatemala,GTM,2013.0,77.04,94.18,89.77,North America,22.96,77.04,10297.84,North America,3.81328678151149,22.96,4.410000000000011,2700.515484418457,40.42664339075575,91.975,-1.2199999999999989
Guatemala,GTM,2014.0,81.29,95.48,93.27,North America,18.71,81.29,10553.564,North America,3.81328678151149,18.71,2.210000000000008,2767.5767925896293,42.55164339075575,94.375,4.25
Guatemala,GTM,2015.0,80.2,96.67,93.62,North America,19.800003,80.2,10785.958,North America,5.72,19.800003,3.049999999999997,1885.6569930069932,42.96,95.14500000000001,-1.0900000000000034
Guatemala,GTM,2018.0,80.81,95.38,93.87,North America,19.190002,80.81,11192.372,North America,3.81328678151149,19.190002,1.509999999999991,2935.0984180538417,42.31164339075575,94.625,0.6099999999999994
Guatemala,GTM,2022.0,83.03,95.86,94.21,North America,16.970001,83.03,12147.931,North America,3.81328678151149,16.970001,1.6500000000000057,3185.6851309737763,43.42164339075575,95.035,2.219999999999999
Guatemala,GTM,2023.0,83.01958,97.3,96.7,North America,16.980423,83.01958,12384.948,North America,3.81328678151149,16.980423,0.5999999999999943,3247.8406974392105,43.41643339075575,97.0,-0.010419999999996321
Guinea,GIN,1996.0,20.55,44.12,13.47,Africa,79.45,20.55,2205.3237,Africa,3.81328678151149,79.45,30.65,578.3262120993338,12.181643390755745,28.794999999999998,0.0
Guinea,GIN,2003.0,29.7,59.46,34.07,Africa,70.3,29.7,2473.2341,Africa,3.81328678151149,70.3,25.39,648.583293549108,16.756643390755745,46.765,9.149999999999999
Guinea,GIN,2005.0,78.6647677888707,64.19,24.12,Africa,21.323384163270195,78.67661578438866,2501.2217,Africa,3.81328678151149,21.323384163270195,40.06999999999999,655.9227887414697,41.244951282950076,44.155,48.976615784388656
Guinea,GIN,2010.0,25.31,37.57,21.8,Africa,74.69,25.31,2594.8306,Africa,3.81328678151149,74.69,15.77,680.4708768773679,14.561643390755744,29.685000000000002,-53.36661578438866
Guinea,GIN,2014.0,32.0,56.97,37.21,Africa,68.0,32.0,2834.9663,Africa,3.81328678151149,68.0,19.759999999999998,743.4442942359273,17.906643390755747,47.09,6.690000000000001
Guinea,GIN,2016.0,78.6647677888707,89.95973058304064,46.63,Africa,21.323384163270195,78.67661578438866,3099.7888,Africa,3.81328678151149,21.323384163270195,43.329730583040636,812.891601814255,41.244951282950076,68.29486529152032,46.67661578438866
Guinea,GIN,2018.0,39.62,69.64,43.47,Africa,60.38,39.62,3455.645,Africa,3.81328678151149,60.38,26.17,906.2116745990634,21.716643390755742,56.555,-39.05661578438866
Guinea-Bissau,GNB,2000.0,41.36,74.8,45.9,Africa,58.64,41.36,1974.6217,Africa,3.81328678151149,58.64,28.9,517.8266973189229,22.586643390755746,60.349999999999994,0.0
Guinea-Bissau,GNB,2006.0,78.6647677888707,89.95973058304064,35.78,Africa,21.323384163270195,78.67661578438866,2065.0837,Africa,3.81328678151149,21.323384163270195,54.17973058304064,541.5495393665235,41.244951282950076,62.86986529152032,37.31661578438866
Guinea-Bissau,GNB,2014.0,78.6647677888707,89.95973058304064,100.0,Africa,21.323384163270195,78.67661578438866,2156.2021,Africa,3.81328678151149,21.323384163270195,10.040269416959362,565.4445163826194,41.244951282950076,94.97986529152033,0.0
Guinea-Bissau,GNB,2019.0,54.88,81.83,68.59,Africa,45.12,54.88,2442.1067,Africa,3.81328678151149,45.12,13.239999999999995,640.4204141792899,29.346643390755744,75.21000000000001,-23.796615784388656
Guinea-Bissau,GNB,2022.0,63.93,86.2,78.27,Africa,36.07,63.93,2603.2402,Africa,3.81328678151149,36.07,7.930000000000007,682.6762184847115,33.87164339075574,82.235,9.049999999999997
Guyana,GUY,2006.0,78.6647677888707,89.95973058304064,100.0,South America,21.323384163270195,78.67661578438866,8702.331,South America,3.81328678151149,21.323384163270195,10.040269416959362,2282.107666853899,41.244951282950076,94.97986529152033,0.0
Guyana,GUY,2009.0,78.6647677888707,95.71,95.91,South America,21.323384163270195,78.67661578438866,9924.526,South America,3.81328678151149,21.323384163270195,0.20000000000000284,2602.617261339618,41.244951282950076,95.81,0.0
Guyana,GUY,2014.0,78.6647677888707,89.95973058304064,100.0,South America,21.323384163270195,78.67661578438866,12030.053,South America,3.81328678151149,21.323384163270195,10.040269416959362,3154.7726906685975,41.244951282950076,94.97986529152033,0.0
Guyana,GUY,2020.0,85.64,99.27,99.03,South America,14.360001,85.64,19234.13,South America,8.52,14.360001,0.23999999999999488,2257.5269953051647,47.08,99.15,6.963384215611342
Haiti,HTI,2003.0,58.74,82.66,80.69,North America,41.26,58.74,3227.1208,North America,3.81328678151149,41.26,1.9699999999999989,846.2832681891425,31.276643390755744,81.675,0.0
Haiti,HTI,2012.0,73.95334,93.36575,92.985825,North America,26.046661,73.95334,3296.2478,North America,3.81328678151149,26.046661,0.37992500000000007,864.4111992787102,38.883313390755745,93.17578750000001,15.213339999999995
Haiti,HTI,2017.0,68.01,88.38,89.33,North America,31.989998,68.01,3485.4924,North America,3.81328678151149,31.989998,0.9500000000000028,914.0388855354959,35.91164339075575,88.85499999999999,-5.943339999999992
High-income countries,OWID_HIC,2004.0,78.6647677888707,98.71,98.64,Unknown,21.323384163270195,78.67661578438866,44356.785,Unknown,3.81328678151149,21.323384163270195,0.06999999999999318,11632.166039821977,41.244951282950076,98.675,0.0
High-income countries,OWID_HIC,2005.0,78.6647677888707,98.75,98.7,Unknown,21.323384163270195,78.67661578438866,45533.9,Unknown,3.81328678151149,21.323384163270195,0.04999999999999716,11940.853811669396,41.244951282950076,98.725,0.0
High-income countries,OWID_HIC,2020.0,97.71,99.24,99.25,Unknown,2.290001,97.71,52316.61,Unknown,3.81328678151149,2.290001,0.010000000000005116,13719.558217770085,50.761643390755744,99.245,19.033384215611335
High-income countries,OWID_HIC,2021.0,78.6647677888707,99.3,99.28,Unknown,21.323384163270195,78.67661578438866,55480.527,Unknown,3.81328678151149,21.323384163270195,0.01999999999999602,14549.266860545153,41.244951282950076,99.28999999999999,-19.033384215611335
Honduras,HND,2001.0,80.01,86.89,90.91,North America,19.989998,80.01,4578.9478,North America,3.81328678151149,19.989998,4.019999999999996,1200.7876832659886,41.91164339075575,88.9,0.0
Honduras,HND,2004.0,78.6647677888707,90.2,91.5,North America,21.323384163270195,78.67661578438866,4885.343,North America,3.81328678151149,21.323384163270195,1.2999999999999972,1281.1370557510427,41.244951282950076,90.85,-1.3333842156113462
Honduras,HND,2005.0,78.6647677888707,89.9,93.6,North America,21.323384163270195,78.67661578438866,5056.6753,North America,6.24,21.323384163270195,3.6999999999999886,810.3646314102564,42.45830789219433,91.75,0.0
Honduras,HND,2007.0,83.59,92.7,95.05,North America,16.410004,83.59,5461.9014,North America,3.81328678151149,16.410004,2.3499999999999943,1432.3342861286296,43.70164339075575,93.875,4.9133842156113445
Honduras,HND,2009.0,78.6647677888707,92.6,95.2,North America,21.323384163270195,78.67661578438866,5313.756,North America,3.81328678151149,21.323384163270195,2.6000000000000085,1393.4844936823142,41.244951282950076,93.9,-4.9133842156113445
Honduras,HND,2010.0,84.76,94.45,95.88,North America,15.239998,84.76,5396.0723,North America,6.6,15.239998,1.4299999999999926,817.5867121212121,45.68,95.16499999999999,6.083384215611346
Honduras,HND,2011.0,85.12,94.93,96.93,North America,14.879997,85.12,5488.4336,North America,3.81328678151149,14.879997,2.0,1439.2921158225936,44.46664339075575,95.93,0.35999999999999943
Honduras,HND,2012.0,85.36,94.0,95.99,North America,14.639999,85.36,5600.608,North America,3.81328678151149,14.639999,1.9899999999999949,1468.7088385678828,44.58664339075575,94.995,0.23999999999999488
Honduras,HND,2013.0,85.46,93.85,96.3,North America,14.540001,85.46,5644.134,North America,3.81328678151149,14.540001,2.450000000000003,1480.1231387487749,44.636643390755744,95.07499999999999,0.09999999999999432
Honduras,HND,2014.0,87.2,95.05,96.29,North America,12.800003,87.2,5705.1626,North America,3.81328678151149,12.800003,1.240000000000009,1496.127337618866,45.50664339075575,95.67,1.740000000000009
Honduras,HND,2015.0,87.91,94.99,97.0,North America,12.089996,87.91,5812.5347,North America,7.04,12.089996,2.010000000000005,825.6441335227273,47.475,95.995,0.7099999999999937
Honduras,HND,2016.0,88.99,94.95,97.25,North America,11.010002,88.99,5926.49,North America,3.81328678151149,11.010002,2.299999999999997,1554.1684482620765,46.401643390755744,96.1,1.0799999999999983
Honduras,HND,2018.0,87.21,94.89,98.19,North America,12.790001,87.21,6219.28,North America,3.81328678151149,12.790001,3.299999999999997,1630.949979989398,45.511643390755744,96.53999999999999,-1.7800000000000011
Honduras,HND,2019.0,88.51,94.84,97.29,North America,11.489998,88.51,6264.019,North America,3.81328678151149,11.489998,2.450000000000003,1642.6823784591156,46.16164339075575,96.065,1.3000000000000114
Honduras,HND,2022.0,88.21928,94.71452,97.47949,North America,11.780724,88.21928,6352.587,North America,3.81328678151149,11.780724,2.7649700000000053,1665.908536121691,46.016283390755746,96.097005,-0.2907200000000074
Honduras,HND,2023.0,87.09,94.64,96.47,North America,12.910004,87.09,6467.88,North America,3.81328678151149,12.910004,1.8299999999999983,1696.1430835360086,45.45164339075575,95.555,-1.1292799999999943
India,IND,1991.0,48.22,73.51,49.35,Asia,51.78,48.22,2178.686,Asia,3.81328678151149,51.78,24.160000000000004,571.3407159837122,26.016643390755746,61.43000000000001,0.0
India,IND,2001.0,61.01,84.19,67.75,Asia,38.99,61.01,3188.8103,Asia,3.81328678151149,38.99,16.439999999999998,836.2366857538149,32.41164339075574,75.97,12.79
India,IND,2006.0,62.75,88.41,74.36,Asia,37.25,62.75,4129.7783,Asia,3.81328678151149,37.25,14.049999999999997,1082.9970407741168,33.28164339075575,81.38499999999999,1.740000000000002
India,IND,2010.0,68.32582,92.28997,83.02605,Asia,31.67418,68.32582,5059.2827,Asia,6.59,31.67418,9.263919999999999,767.7211987860394,37.45791,87.65800999999999,5.575819999999993
India,IND,2011.0,69.3,90.04,81.85,Asia,30.699997,69.3,5249.5493,Asia,3.81328678151149,30.699997,8.190000000000012,1376.6468668058612,36.556643390755745,85.945,0.974180000000004
India,IND,2012.0,69.82793,93.432365,86.09988,Asia,30.172073,69.82793,5460.4375,Asia,3.81328678151149,30.172073,7.3324850000000055,1431.9503915820412,36.820608390755744,89.7661225,0.5279299999999978
India,IND,2016.0,78.6647677888707,93.55,86.74,Asia,21.323384163270195,78.67661578438866,6940.626,Asia,3.81328678151149,21.323384163270195,6.810000000000002,1820.116450105783,41.244951282950076,90.145,8.848685784388664
India,IND,2018.0,73.688354,96.307625,92.71818,Asia,26.311646,73.688354,7714.34,Asia,3.81328678151149,26.311646,3.5894449999999978,2023.015955003057,38.75082039075575,94.5129025,-4.988261784388655
India,IND,2019.0,74.89386,96.24289,93.173134,Asia,25.10614,74.89386,7930.0913,Asia,3.81328678151149,25.10614,3.069755999999998,2079.5947838092347,39.35357339075575,94.708012,1.2055059999999997
India,IND,2020.0,75.52706,96.53685,94.687584,Asia,24.472939,75.52706,7399.531,Asia,7.8,24.472939,1.849266,948.6578205128205,41.66353,95.612217,0.6332000000000022
India,IND,2021.0,76.05966,97.07471,94.60402,Asia,23.940338,76.05966,8050.0186,Asia,3.81328678151149,23.940338,2.4706899999999905,2111.044634521083,39.936473390755744,95.839365,0.532599999999988
India,IND,2022.0,76.32,97.44,95.54,Asia,23.68,76.32,8594.392,Asia,3.81328678151149,23.68,1.8999999999999915,2253.801639485767,40.06664339075574,96.49000000000001,0.26033999999999935
India,IND,2023.0,81.7,97.93,96.07,Asia,18.300003,81.7,9301.756,Asia,3.81328678151149,18.300003,1.8600000000000136,2439.3014564493415,42.75664339075575,97.0,5.38000000000001
Indonesia,IDN,1990.0,81.52,97.4,95.07,Asia,18.480003,81.52,4873.0537,Asia,4.44,18.480003,2.3300000000000125,1097.534617117117,42.98,96.235,0.0
Indonesia,IDN,2004.0,90.38,98.87,98.54,Asia,9.620003,90.38,6843.5464,Asia,3.81328678151149,9.620003,0.3299999999999983,1794.658202257579,47.096643390755744,98.70500000000001,8.86
Indonesia,IDN,2006.0,91.98,97.03,96.27,Asia,8.019997,91.98,7434.488,Asia,3.81328678151149,8.019997,0.7600000000000051,1949.627296862566,47.89664339075575,96.65,1.6000000000000085
Indonesia,IDN,2008.0,92.19,99.54,99.38,Asia,7.8099976,92.19,8165.0615,Asia,3.81328678151149,7.8099976,0.1600000000000108,2141.2135954704086,48.001643390755746,99.46000000000001,0.20999999999999375
Indonesia,IDN,2009.0,92.58,99.55,99.4,Asia,7.419998,92.58,8435.456,Asia,3.81328678151149,7.419998,0.14999999999999147,2212.1221096978184,48.196643390755746,99.475,0.39000000000000057
Indonesia,IDN,2010.0,92.32,98.5,98.62,Asia,7.6800003,92.32,8848.225,Asia,8.02,7.6800003,0.12000000000000455,1103.2699501246884,50.169999999999995,98.56,-0.2600000000000051
Indonesia,IDN,2011.0,92.81,98.8,98.75,Asia,7.1900024,92.81,9274.97,Asia,3.81328678151149,7.1900024,0.04999999999999716,2432.2770699988205,48.31164339075575,98.775,0.4900000000000091
Indonesia,IDN,2014.0,95.12,99.68,99.68,Asia,4.8799973,95.12,10504.387,Asia,3.81328678151149,4.8799973,0.0,2754.680568723533,49.46664339075575,99.68,2.3100000000000023
Indonesia,IDN,2015.0,95.22,99.7,99.64,Asia,4.779999,95.22,10893.662,Asia,8.5,4.779999,0.060000000000002274,1281.6072941176471,51.86,99.67,0.09999999999999432
Indonesia,IDN,2016.0,95.38,99.68,99.65,Asia,4.6200027,95.38,11319.663,Asia,3.81328678151149,4.6200027,0.030000000000001137,2968.4793325492224,49.596643390755744,99.665,0.1599999999999966
Indonesia,IDN,2017.0,78.6647677888707,99.93,99.29,Asia,21.323384163270195,78.67661578438866,11772.574,Asia,3.81328678151149,21.323384163270195,0.6400000000000006,3087.251149606338,41.244951282950076,99.61000000000001,-16.703384215611337
Indonesia,IDN,2018.0,95.66,99.72,99.7,Asia,4.3399963,95.66,12262.231,Asia,3.81328678151149,4.3399963,0.01999999999999602,3215.6592731112564,49.736643390755745,99.71000000000001,16.983384215611338
Indonesia,IDN,2020.0,96.0,99.78,99.78,Asia,4.0,96.0,12388.545,Asia,9.06,4.0,0.0,1367.389072847682,52.53,99.78,0.3400000000000034
Indonesia,IDN,2022.0,78.6647677888707,92.91,94.72,Asia,21.323384163270195,78.67661578438866,13334.266,Asia,3.81328678151149,21.323384163270195,1.8100000000000023,3496.7907645054265,41.244951282950076,93.815,-17.32338421561134
Iran,IRN,1991.0,65.53,92.44,81.2,Asia,34.47,65.53,10592.332,Asia,3.81328678151149,34.47,11.239999999999995,2777.743350265796,34.67164339075575,86.82,0.0
Iran,IRN,1996.0,73.06,95.52,90.56,Asia,26.940002,73.06,11010.01,Asia,3.81328678151149,26.940002,4.959999999999994,2887.2756314530093,38.43664339075575,93.03999999999999,7.530000000000001
Iran,IRN,2002.0,77.0,89.95973058304064,85.14226800772573,Unknown,23.0,77.0,12583.045,Asia,3.81328678151149,23.0,4.817462575314906,3299.789845602014,40.40664339075575,87.55099929538318,3.9399999999999977
Iran,IRN,2005.0,82.44,98.11,96.74,Asia,17.559998,82.44,13935.774,Asia,8.49,17.559998,1.3700000000000045,1641.433922261484,45.464999999999996,97.425,5.439999999999998
Iran,IRN,2006.0,82.33,97.15,96.13,Asia,17.669998,82.33,14320.657,Asia,3.81328678151149,17.669998,1.0200000000000102,3755.4628908145364,43.071643390755746,96.64,-0.10999999999999943
Iran,IRN,2008.0,82.96,98.26,97.47,Asia,17.04,82.96,15091.251,Asia,3.81328678151149,17.04,0.7900000000000063,3957.544203905433,43.386643390755744,97.86500000000001,0.6299999999999955
Iran,IRN,2009.0,83.22224,98.1177,97.11642,Asia,16.777763,83.22224,15055.149,Asia,3.81328678151149,16.777763,1.0012799999999942,3948.0767806381773,43.517763390755746,97.61706000000001,0.2622400000000056
Iran,IRN,2010.0,83.664665,98.20187,97.367546,Asia,16.335335,83.664665,15729.913,Asia,9.15,16.335335,0.8343239999999952,1719.1161748633879,46.4073325,97.784708,0.44242500000000007
Iran,IRN,2011.0,83.52,97.04,96.35,Asia,16.480003,83.52,15947.766,Asia,3.81328678151149,16.480003,0.6900000000000119,4182.157522828302,43.666643390755745,96.695,-0.14466500000000337
Iran,IRN,2012.0,83.63,98.33,97.66,Asia,16.370003,83.63,15159.295,Asia,3.81328678151149,16.370003,0.6700000000000017,3975.388128031441,43.721643390755744,97.995,0.10999999999999943
Iran,IRN,2013.0,84.63,98.11,97.44,Asia,15.370003,84.63,14734.74,Asia,3.81328678151149,15.370003,0.6700000000000017,3864.052415737671,44.221643390755744,97.775,1.0
Iran,IRN,2014.0,84.71,98.19,97.68,Asia,15.290001,84.71,15262.852,Asia,3.81328678151149,15.290001,0.5099999999999909,4002.5450154971545,44.261643390755744,97.935,0.0799999999999983
Iran,IRN,2015.0,85.28343,98.13304,97.6524,Asia,14.716568,85.28343,14841.905,Asia,9.37,14.716568,0.48063999999999396,1583.9813233724656,47.326715,97.89272,0.5734300000000019
Iran,IRN,2016.0,85.54,98.27,97.93,Asia,14.459999,85.54,15920.372,Asia,3.81328678151149,14.459999,0.3399999999999892,4174.9736938719225,44.67664339075575,98.1,0.2565700000000106
Iran,IRN,2017.0,85.94679,98.24561,98.08512,Asia,14.053207,85.94679,16167.968,Asia,3.81328678151149,14.053207,0.1604899999999958,4239.903507491096,44.88003839075574,98.16536500000001,0.40678999999998666
Iran,IRN,2018.0,86.868835,98.29356,98.11491,Asia,13.131165,86.868835,15364.805,Asia,3.81328678151149,13.131165,0.17865000000000464,4029.2812684572814,45.34106089075575,98.204235,0.9220450000000113
Iran,IRN,2019.0,87.37883,98.541725,98.39039,Asia,12.62117,87.37883,14841.075,Asia,3.81328678151149,12.62117,0.1513350000000031,3891.9378086002166,45.59605839075574,98.4660575,0.5099949999999893
Iran,IRN,2020.0,87.902824,98.564964,98.31657,Asia,12.097176,87.902824,15381.585,Asia,9.8,12.097176,0.24839400000000467,1569.5494897959181,48.851411999999996,98.440767,0.5239940000000018
Iran,IRN,2021.0,88.4556,98.68678,98.48548,Asia,11.544403,88.4556,15884.428,Asia,3.81328678151149,11.544403,0.20130000000000337,4165.547704676913,46.13444339075575,98.58613,0.5527760000000086
Iran,IRN,2022.0,88.59423,98.59341,98.70787,Asia,11.405769,88.59423,16377.961,Asia,3.81328678151149,11.405769,0.11445999999999401,4294.972274156677,46.203758390755745,98.65064000000001,0.13862999999999204
Iran,IRN,2023.0,88.91682,98.851654,98.6179,Asia,11.083183,88.91682,17044.816,Asia,3.81328678151149,11.083183,0.23375399999999047,4469.848971926488,46.36505339075575,98.73477700000001,0.32259000000000526
Iraq,IRQ,2000.0,74.05,88.91,80.49,Asia,25.949997,74.05,12702.164,Asia,6.23,25.949997,8.420000000000002,2038.8706260032102,40.14,84.69999999999999,0.0
Iraq,IRQ,2006.0,78.6647677888707,89.95973058304064,72.85,Asia,21.323384163270195,78.67661578438866,10568.914,Asia,3.81328678151149,21.323384163270195,17.109730583040644,2771.6021913806208,41.244951282950076,81.40486529152031,4.626615784388662
Iraq,IRQ,2011.0,78.6647677888707,89.95973058304064,71.93,Asia,21.323384163270195,78.67661578438866,12267.585,Asia,3.81328678151149,21.323384163270195,18.02973058304063,3217.0633112302767,41.244951282950076,80.94486529152033,0.0
Iraq,IRQ,2012.0,77.2,87.3,79.4,Asia,22.800003,77.2,13357.015,Asia,3.81328678151149,22.800003,7.8999999999999915,3502.756484185965,40.50664339075575,83.35,-1.476615784388656
Iraq,IRQ,2014.0,82.2,91.9,85.5,Asia,17.800003,82.2,13536.823,Asia,3.81328678151149,17.800003,6.400000000000006,3549.9095073658077,43.00664339075575,88.7,5.0
Iraq,IRQ,2016.0,83.3,93.4,88.3,Asia,16.699997,83.3,15016.092,Asia,3.81328678151149,16.699997,5.1000000000000085,3937.8344353235357,43.556643390755745,90.85,1.0999999999999943
Iraq,IRQ,2017.0,85.6,94.9,92.1,Asia,14.400002,85.6,14417.631,Asia,3.81328678151149,14.400002,2.8000000000000114,3780.893446016986,44.706643390755744,93.5,2.299999999999997
Iraq,IRQ,2018.0,78.6647677888707,89.95973058304064,87.38,Asia,21.323384163270195,78.67661578438866,14456.235,Asia,3.81328678151149,21.323384163270195,2.579730583040643,3791.0169961751253,41.244951282950076,88.66986529152032,-6.923384215611335
Iraq,IRQ,2021.0,84.064896,93.799,90.88234,Asia,15.935104,84.064896,12731.754,Asia,3.81328678151149,15.935104,2.9166600000000074,3338.787437055405,43.93909139075575,92.34067,5.388280215611346
Italy,ITA,2001.0,98.42,99.8,99.82,Europe,1.5800018,98.42,51332.29,Europe,3.81328678151149,1.5800018,0.01999999999999602,13461.429192496555,51.11664339075575,99.81,0.0
Italy,ITA,2011.0,98.85,99.85,99.87,Europe,1.1500015,98.85,49473.016,Europe,3.81328678151149,1.1500015,0.020000000000010232,12973.851387172657,51.331643390755744,99.86,0.4299999999999926
Italy,ITA,2019.0,99.35,99.83,99.93,Europe,0.6500015,99.35,49690.63,Europe,3.81328678151149,0.6500015,0.10000000000000853,13030.9186922217,51.581643390755744,99.88,0.5
Jamaica,JAM,1999.0,79.92,87.31,96.3,North America,20.080002,79.92,9650.4375,North America,3.81328678151149,20.080002,8.989999999999995,2530.7400289927346,41.86664339075575,91.805,0.0
Jamaica,JAM,2005.0,78.6647677888707,89.95973058304064,99.77,North America,21.323384163270195,78.67661578438866,10278.684,North America,10.09,21.323384163270195,9.810269416959358,1018.7000991080276,44.38330789219433,94.86486529152032,-1.2433842156113428
Jamaica,JAM,2011.0,78.6647677888707,89.95973058304064,99.72,North America,21.323384163270195,78.67661578438866,9932.483,North America,3.81328678151149,21.323384163270195,9.76026941695936,2604.703912686844,41.244951282950076,94.83986529152031,0.0
Jamaica,JAM,2022.0,78.6647677888707,88.23,99.3,North America,21.323384163270195,78.67661578438866,11096.638,North America,3.81328678151149,21.323384163270195,11.069999999999993,2909.9930416462344,41.244951282950076,93.765,0.0
Jordan,JOR,2003.0,89.89,99.33,98.91,Asia,10.110001,89.89,8800.497,Asia,3.81328678151149,10.110001,0.4200000000000017,2307.850813284939,46.85164339075575,99.12,0.0
Jordan,JOR,2005.0,91.13,98.93,99.02,Asia,8.870003,91.13,9839.688,Asia,9.42,8.870003,0.0899999999999892,1044.5528662420381,50.275,98.975,1.2399999999999949
Jordan,JOR,2007.0,92.2,98.95,98.95,Asia,7.800003,92.2,10161.402,Asia,3.81328678151149,7.800003,0.0,2664.735851829187,48.00664339075575,98.95,1.0700000000000074
Jordan,JOR,2010.0,92.55,98.76,98.77,Asia,7.449997,92.55,10953.538,Asia,9.92,7.449997,0.009999999999990905,1104.187298387097,51.235,98.765,0.3499999999999943
Jordan,JOR,2011.0,95.9,99.05,99.25,Asia,4.0999985,95.9,10977.482,Asia,3.81328678151149,4.0999985,0.20000000000000284,2878.7454573895975,49.85664339075575,99.15,3.3500000000000085
Jordan,JOR,2012.0,97.89,99.0,99.2,Asia,2.1100006,97.89,11086.03,Asia,3.81328678151149,2.1100006,0.20000000000000284,2907.2111895045514,50.85164339075575,99.1,1.9899999999999949
Jordan,JOR,2018.0,95.43,97.42,95.9,Asia,4.5699997,95.43,9311.531,Asia,3.81328678151149,4.5699997,1.519999999999996,2441.864861868361,49.62164339075575,96.66,-2.4599999999999937
Jordan,JOR,2023.0,94.85,99.05,99.41,Asia,5.1500015,94.85,9381.3545,Asia,3.81328678151149,5.1500015,0.35999999999999943,2460.1754437890636,49.331643390755744,99.22999999999999,-0.5800000000000125
Kazakhstan,KAZ,1999.0,99.51,99.82,99.87,Asia,0.48999786,99.51,11815.773,Asia,3.81328678151149,0.48999786,0.05000000000001137,3098.5796969921385,51.66164339075575,99.845,0.0
Kazakhstan,KAZ,2006.0,78.6647677888707,89.95973058304064,100.0,Asia,21.323384163270195,78.67661578438866,22574.344,Asia,3.81328678151149,21.323384163270195,10.040269416959362,5919.917722802927,41.244951282950076,94.97986529152033,-20.833384215611346
Kazakhstan,KAZ,2009.0,99.73,99.8,99.87,Asia,0.26999664,99.73,24901.354,Asia,3.81328678151149,0.26999664,0.07000000000000739,6530.15506746905,51.77164339075575,99.83500000000001,21.053384215611345
Kazakhstan,KAZ,2015.0,78.6647677888707,89.95973058304064,100.0,Asia,21.323384163270195,78.67661578438866,30893.76,Asia,11.69,21.323384163270195,10.040269416959362,2642.7510692899914,45.18330789219433,94.97986529152033,-21.053384215611345
Kenya,KEN,2000.0,82.23,93.31,91.94,Africa,17.769997,82.23,3756.6362,Africa,5.91,17.769997,1.3700000000000045,635.6406429780034,44.07,92.625,0.0
Kenya,KEN,2014.0,78.6647677888707,94.02,92.31,Africa,21.323384163270195,78.67661578438866,4558.552,Africa,3.81328678151149,21.323384163270195,1.7099999999999937,1195.4390690209525,41.244951282950076,93.16499999999999,-3.553384215611345
Kiribati,KIR,2018.0,97.96,95.83,98.5,Oceania,2.040001,97.96,2877.602,Oceania,3.81328678151149,2.040001,2.6700000000000017,754.6251212869417,50.886643390755744,97.16499999999999,0.0
Kiribati,KIR,2019.0,78.6647677888707,89.95973058304064,94.49886,Oceania,21.323384163270195,78.67661578438866,2927.4846,Oceania,3.81328678151149,21.323384163270195,4.539129416959355,767.7063823769423,41.244951282950076,92.22929529152032,-19.283384215611335
Kiribati,KIR,2020.0,98.60798,89.95973058304064,85.14226800772573,Unknown,1.3920212,98.60798,2834.6858,Oceania,3.81328678151149,1.3920212,4.817462575314906,743.3707356456424,51.210633390755746,87.55099929538318,19.93136421561134
Kuwait,KWT,1995.0,78.4,93.8,90.18,Asia,21.599998,78.4,64093.52,Asia,6.15,21.599998,3.6199999999999903,10421.71056910569,42.275000000000006,91.99000000000001,0.0
Kuwait,KWT,2005.0,93.27,99.69,99.79,Asia,6.7300034,93.27,78193.9,Asia,6.14,6.7300034,0.10000000000000853,12735.162866449511,49.705,99.74000000000001,14.86999999999999
Kuwait,KWT,2006.0,93.28,98.52,98.5,Asia,6.720001,93.28,79521.35,Asia,3.81328678151149,6.720001,0.01999999999999602,20853.755449381588,48.54664339075575,98.50999999999999,0.010000000000005116
Kuwait,KWT,2007.0,93.66,98.4,98.51,Asia,6.3399963,93.66,79474.76,Asia,3.81328678151149,6.3399963,0.10999999999999943,20841.537642888274,48.736643390755745,98.45500000000001,0.37999999999999545
Kuwait,KWT,2008.0,93.9,98.57,98.74,Asia,6.0999985,93.9,77036.51,Asia,3.81328678151149,6.0999985,0.1700000000000017,20202.128613433233,48.85664339075575,98.655,0.2400000000000091
